date,direction,bo_minutes,trigger_minutes,depth_at_trigger,dr_size,leg_bars,entry,stop,risk_pts,risk_dr,dist_to_extreme_r,mfe_r,stopped_first,hit_old_extreme,hit_ext_025,hit_ext_05,r_old_extreme,r_ext_025,r_ext_05
2021-05-21,down,5,230,0.37554585152838427,171.75,1,13442.25,13462.75,20.5,0.11935953420669577,2.1463414634146343,2.268292682926829,False,True,False,False,2.1463414634146343,1.6219512195121952,1.6219512195121952
2021-05-25,down,0,110,0.36381709741550694,125.75,2,13639.25,13652.5,13.25,0.10536779324055666,2.452830188679245,0.32075471698113206,True,False,False,False,-1.0,-1.0,-1.0
2021-05-26,up,35,135,0.2509090909090909,68.75,2,13716.75,13707.5,9.25,0.13454545454545455,0.8648648648648649,0.10810810810810811,True,False,False,False,-1.0,-1.0,-1.0
2021-06-01,down,20,95,0.41217150760719223,180.75,2,13647.5,13666.75,19.25,0.10650069156293222,2.8701298701298703,0.42857142857142855,True,False,False,False,-1.0,-1.0,-1.0
2021-06-02,down,170,250,0.3082191780821918,109.5,1,13628.5,13637.0,8.5,0.0776255707762557,2.9705882352941178,0.0,True,False,False,False,-1.0,-1.0,-1.0
2021-06-08,down,0,40,0.2664015904572565,125.75,1,13792.5,13825.0,32.5,0.2584493041749503,0.03076923076923077,1.5615384615384615,True,True,True,False,0.03076923076923077,0.9980769230769231,-1.0
2021-06-15,down,55,135,0.3973684210526316,95.0,2,14042.25,14065.25,23.0,0.24210526315789474,0.6413043478260869,1.8043478260869565,False,True,True,False,0.6413043478260869,1.673913043478261,0.6521739130434783
2021-06-21,up,5,320,0.25202156334231807,185.5,4,14131.75,14097.25,34.5,0.18598382749326145,0.35507246376811596,0.12318840579710146,False,False,False,False,-0.10144927536231885,-0.10144927536231885,-0.10144927536231885
2021-06-24,up,0,55,0.4280442804428044,67.75,1,14395.5,14382.75,12.75,0.1881918819188192,1.2745098039215685,0.09803921568627451,True,False,False,False,-1.0,-1.0,-1.0
2021-06-28,up,110,190,0.35731414868105515,104.25,1,14469.25,14457.75,11.5,0.11031175059952038,2.239130434782609,4.391304347826087,False,True,False,False,2.239130434782609,3.652173913043478,3.652173913043478
2021-06-29,up,105,290,0.35054347826086957,92.0,7,14559.5,14530.25,29.25,0.3179347826086957,0.10256410256410256,0.24786324786324787,False,True,False,False,0.10256410256410256,0.15384615384615385,0.15384615384615385
2021-07-02,up,80,120,0.36796536796536794,57.75,3,14675.5,14655.75,19.75,0.341991341991342,0.0759493670886076,2.7088607594936707,False,True,True,True,0.0759493670886076,0.8069620253164557,1.5379746835443038
2021-07-08,up,65,305,0.372960372960373,214.5,3,14715.0,14675.0,40.0,0.1864801864801865,1.0,0.03125,True,False,False,False,-1.0,-1.0,-1.0
2021-07-13,down,210,250,0.4697674418604651,161.25,2,14876.0,14909.25,33.25,0.2062015503875969,1.2781954887218046,0.8270676691729323,False,False,False,False,0.3233082706766917,0.3233082706766917,0.3233082706766917
2021-07-15,down,15,155,0.3893805309734513,169.5,3,14760.5,14798.75,38.25,0.22566371681415928,0.7254901960784313,1.3660130718954249,True,True,False,False,0.7254901960784313,-1.0,-1.0
2021-07-19,down,180,205,0.4204322200392927,127.25,1,14464.5,14500.75,36.25,0.28487229862475444,0.47586206896551725,0.0,True,False,False,False,-1.0,-1.0,-1.0
2021-07-21,up,30,85,0.339572192513369,93.5,1,14780.5,14754.0,26.5,0.28342245989304815,0.19811320754716982,0.0,True,False,False,False,-1.0,-1.0,-1.0
2021-08-04,up,150,220,0.31529411764705884,106.25,3,15097.5,15069.75,27.75,0.2611764705882353,0.2072072072072072,0.3783783783783784,True,True,False,False,0.2072072072072072,-1.0,-1.0
2021-08-05,up,20,100,0.31283422459893045,93.5,2,15151.5,15137.25,14.25,0.15240641711229946,1.0526315789473684,0.2631578947368421,True,False,False,False,-1.0,-1.0,-1.0
2021-08-10,down,0,35,0.3034825870646766,150.75,1,15009.5,15052.25,42.75,0.2835820895522388,0.07017543859649122,0.3508771929824561,True,True,False,False,0.07017543859649122,-1.0,-1.0
2021-08-11,down,0,75,0.2548076923076923,156.0,2,14969.25,15002.75,33.5,0.21474358974358973,0.1865671641791045,0.1417910447761194,True,False,False,False,-1.0,-1.0,-1.0
2021-08-12,up,0,155,0.30623818525519847,132.25,2,15049.5,15033.0,16.5,0.12476370510396975,1.4545454545454546,2.484848484848485,False,True,False,False,1.4545454545454546,1.621212121212121,1.621212121212121
2021-08-17,down,85,125,0.3590733590733591,129.5,2,14937.5,14975.0,37.5,0.28957528957528955,0.24,1.08,True,True,False,False,0.24,-1.0,-1.0
2021-08-24,up,0,40,0.4925925925925926,67.5,1,15359.75,15347.25,12.5,0.18518518518518517,1.66,0.64,True,False,False,False,-1.0,-1.0,-1.0
2021-08-25,down,0,5,0.29385964912280704,57.0,1,15348.75,15356.75,8.0,0.14035087719298245,1.09375,1.96875,True,True,False,False,1.09375,-1.0,-1.0
2021-09-02,down,105,165,0.29559748427672955,79.5,3,15603.25,15626.0,22.75,0.2861635220125786,0.03296703296703297,2.2637362637362637,False,True,True,True,0.03296703296703297,0.9065934065934066,1.7802197802197801
2021-09-07,up,20,320,0.3482849604221636,94.75,1,15679.25,15668.5,10.75,0.11345646437994723,2.0697674418604652,0.2558139534883721,False,False,False,False,-0.5581395348837209,-0.5581395348837209,-0.5581395348837209
2021-09-08,down,0,45,0.3728813559322034,132.75,1,15570.25,15584.0,13.75,0.10357815442561205,2.6,0.0,True,False,False,False,-1.0,-1.0,-1.0
2021-09-09,down,55,80,0.29069767441860467,64.5,2,15614.0,15630.0,16.0,0.24806201550387597,0.171875,0.0,True,False,False,False,-1.0,-1.0,-1.0
2021-09-10,down,0,45,0.3646788990825688,109.0,1,15567.75,15598.75,31.0,0.28440366972477066,0.28225806451612906,1.2741935483870968,True,True,True,False,0.28225806451612906,1.1612903225806452,-1.0
2021-09-17,down,5,150,0.38028169014084506,195.25,2,15334.0,15364.0,30.0,0.15364916773367476,1.475,1.925,False,True,False,False,1.475,0.4,0.4
2021-09-20,down,10,60,0.37317784256559766,171.5,1,15010.5,15043.75,33.25,0.19387755102040816,0.924812030075188,6.105263157894737,False,True,True,True,0.924812030075188,2.2142857142857144,3.5037593984962405
2021-09-22,up,30,120,0.2536327608982827,189.25,2,15177.0,15156.0,21.0,0.11096433289299867,1.2857142857142858,0.20238095238095238,True,False,False,False,-1.0,-1.0,-1.0
2021-09-24,up,100,240,0.3474178403755869,106.5,2,15277.25,15259.25,18.0,0.16901408450704225,1.0555555555555556,3.1666666666666665,False,True,True,False,1.0555555555555556,2.5347222222222223,2.138888888888889
2021-09-28,down,30,130,0.300561797752809,267.0,2,14765.25,14842.25,77.0,0.2883895131086142,0.04220779220779221,0.3181818181818182,True,True,False,False,0.04220779220779221,-1.0,-1.0
2021-09-30,down,20,170,0.45535714285714285,196.0,1,14735.0,14772.0,37.0,0.18877551020408162,1.412162162162162,0.4594594594594595,True,False,False,False,-1.0,-1.0,-1.0
2021-10-04,down,0,285,0.36266855926188785,352.25,1,14423.0,14495.5,72.5,0.20581973030518097,0.7620689655172413,0.38620689655172413,False,False,False,False,-0.6206896551724138,-0.6206896551724138,-0.6206896551724138
2021-10-08,down,10,60,0.47244094488188976,127.0,3,14837.5,14876.0,38.5,0.3031496062992126,0.5584415584415584,1.2142857142857142,False,True,False,False,0.5584415584415584,0.6883116883116883,0.6883116883116883
2021-10-19,up,25,55,0.2803738317757009,80.25,1,15372.25,15359.75,12.5,0.1557632398753894,0.8,2.52,False,True,True,False,0.8,2.405,2.22
2021-10-21,up,10,100,0.44742729306487694,111.75,2,15422.25,15395.75,26.5,0.2371364653243848,0.8867924528301887,2.3207547169811322,False,True,True,False,0.8867924528301887,1.9410377358490567,2.0
2021-10-26,down,90,295,0.41919191919191917,198.0,2,15555.5,15586.0,30.5,0.15404040404040403,1.721311475409836,0.02459016393442623,True,False,False,False,-1.0,-1.0,-1.0
2021-10-27,up,20,35,0.46798029556650245,101.5,1,15649.25,15612.75,36.5,0.35960591133004927,0.3013698630136986,1.86986301369863,True,True,True,True,0.3013698630136986,0.9965753424657534,1.6917808219178083
2021-10-28,up,5,285,0.2773279352226721,123.5,1,15742.5,15724.75,17.75,0.1437246963562753,0.9295774647887324,0.8873239436619719,True,False,False,False,-1.0,-1.0,-1.0
2021-10-29,up,35,300,0.25906735751295334,193.0,4,15793.25,15758.75,34.5,0.17875647668393782,0.4492753623188406,1.5507246376811594,False,True,False,False,0.4492753623188406,1.3623188405797102,1.3623188405797102
2021-11-04,up,0,320,0.3778538812785388,219.0,2,16337.75,16293.25,44.5,0.20319634703196346,0.8595505617977528,0.0,False,False,False,False,-0.06179775280898876,-0.06179775280898876,-0.06179775280898876
2021-11-10,down,170,305,0.2896764252696456,324.5,1,15963.5,15990.5,27.0,0.08320493066255778,2.4814814814814814,0.5833333333333334,True,False,False,False,-1.0,-1.0,-1.0
2021-11-11,down,105,315,0.38823529411764707,106.25,1,16026.25,16045.5,19.25,0.1811764705882353,1.1428571428571428,0.44155844155844154,False,False,False,False,0.19480519480519481,0.19480519480519481,0.19480519480519481
2021-11-15,down,70,175,0.4622093023255814,172.0,1,16145.5,16161.75,16.25,0.09447674418604651,3.8923076923076922,1.5384615384615385,True,False,False,False,-1.0,-1.0,-1.0
2021-11-17,up,5,45,0.35522388059701493,83.75,3,16346.75,16324.0,22.75,0.2716417910447761,0.3076923076923077,2.1868131868131866,True,True,True,True,0.3076923076923077,1.228021978021978,2.1483516483516483
2021-11-18,up,60,150,0.35656836461126007,186.5,1,16447.0,16423.5,23.5,0.1260053619302949,1.8297872340425532,0.574468085106383,True,False,False,False,-1.0,-1.0,-1.0
2021-11-19,up,65,155,0.39643652561247217,112.25,1,16604.25,16584.0,20.25,0.18040089086859687,1.1975308641975309,0.2716049382716049,True,False,False,False,-1.0,-1.0,-1.0
2021-11-22,down,50,90,0.255404323458767,312.25,1,16497.5,16535.0,37.5,0.1200960768614892,1.1266666666666667,0.6333333333333333,True,False,False,False,-1.0,-1.0,-1.0
2021-11-23,down,10,165,0.4631294964028777,278.0,6,16146.5,16269.5,123.0,0.44244604316546765,0.046747967479674794,0.22764227642276422,True,True,False,False,0.046747967479674794,-1.0,-1.0
2021-11-24,up,5,140,0.2799575821845175,235.75,3,16319.25,16271.75,47.5,0.2014846235418876,0.3894736842105263,0.38421052631578945,True,False,False,False,-1.0,-1.0,-1.0
2021-11-30,down,15,60,0.3147208121827411,344.75,3,16133.75,16220.0,86.25,0.25018129079042783,0.2579710144927536,0.7536231884057971,True,True,False,False,0.2579710144927536,-1.0,-1.0
2021-12-02,up,110,225,0.4648241206030151,298.5,2,16016.0,15922.5,93.5,0.3132328308207705,0.4839572192513369,0.5374331550802139,False,True,False,False,0.4839572192513369,-0.2727272727272727,-0.2727272727272727
2021-12-07,up,5,310,0.3795782463928968,225.25,1,16277.75,16258.75,19.0,0.08435072142064373,3.5,0.15789473684210525,True,False,False,False,-1.0,-1.0,-1.0
2021-12-08,up,190,265,0.4745098039215686,127.5,3,16368.0,16318.5,49.5,0.38823529411764707,0.2222222222222222,0.601010101010101,False,True,False,False,0.2222222222222222,0.42424242424242425,0.42424242424242425
2021-12-09,down,5,30,0.358695652173913,161.0,1,16286.25,16311.0,24.75,0.15372670807453417,1.3333333333333333,0.16161616161616163,True,False,False,False,-1.0,-1.0,-1.0
2021-12-10,down,15,30,0.3210445468509985,162.75,2,16166.75,16217.75,51.0,0.31336405529953915,0.024509803921568627,0.6029411764705882,True,True,False,False,0.024509803921568627,-1.0,-1.0
2021-12-13,down,5,180,0.34357848518111966,227.75,4,16129.25,16190.0,60.75,0.2667398463227223,0.2880658436213992,0.10699588477366255,True,False,False,False,-1.0,-1.0,-1.0
2021-12-20,down,30,55,0.3158783783783784,148.0,2,15524.25,15557.5,33.25,0.22466216216216217,0.40601503759398494,0.9699248120300752,True,True,False,False,0.40601503759398494,-1.0,-1.0
2021-12-22,up,5,150,0.26506024096385544,207.5,1,16120.5,16085.75,34.75,0.1674698795180723,0.5827338129496403,0.07913669064748201,True,False,False,False,-1.0,-1.0,-1.0
2021-12-28,down,120,185,0.3049645390070922,141.0,3,16480.0,16510.5,30.5,0.21631205673758866,0.4098360655737705,0.9098360655737705,True,True,False,False,0.4098360655737705,-1.0,-1.0
2021-12-31,down,105,225,0.4282655246252677,116.75,3,16360.0,16397.25,37.25,0.31905781584582443,0.3422818791946309,1.2416107382550337,False,True,True,False,0.3422818791946309,1.1258389261744965,0.9395973154362416
2022-01-04,down,0,145,0.2525035765379113,349.5,5,16182.0,16250.75,68.75,0.19670958512160228,0.28363636363636363,0.6181818181818182,True,True,False,False,0.28363636363636363,-1.0,-1.0
2022-01-05,down,125,210,0.464326160815402,220.75,1,16037.25,16129.0,91.75,0.41562853907134767,0.11716621253405994,3.0326975476839237,False,True,True,True,0.11716621253405994,0.7186648501362398,1.3201634877384196
2022-01-06,up,40,130,0.4222035323801514,297.25,4,15877.25,15770.25,107.0,0.3599663582842725,0.17289719626168223,0.08177570093457943,True,False,False,False,-1.0,-1.0,-1.0
2022-01-07,down,5,45,0.25570416994492523,317.75,1,15541.5,15591.25,49.75,0.15656963021243114,0.6331658291457286,0.06030150753768844,True,False,False,False,-1.0,-1.0,-1.0
2022-01-10,up,200,290,0.29411764705882354,357.0,2,15468.25,15404.5,63.75,0.17857142857142858,0.6470588235294118,2.3333333333333335,False,True,True,False,0.6470588235294118,2.0470588235294116,2.1294117647058823
2022-01-11,up,40,165,0.28149190710767064,355.25,3,15789.0,15730.25,58.75,0.1653764954257565,0.7021276595744681,0.8340425531914893,False,True,False,False,0.7021276595744681,0.7361702127659574,0.7361702127659574
2022-01-13,down,0,75,0.41338582677165353,254.0,1,15800.0,15830.75,30.75,0.12106299212598425,2.4146341463414633,11.113821138211382,False,True,True,True,2.4146341463414633,4.479674796747967,6.544715447154472
2022-01-18,down,60,230,0.30997624703087884,210.5,1,15253.75,15289.5,35.75,0.16983372921615203,0.8251748251748252,0.32867132867132864,True,False,False,False,-1.0,-1.0,-1.0
2022-01-25,down,65,85,0.32588134135855545,290.75,3,14031.0,14108.75,77.75,0.26741186586414445,0.21864951768488747,0.12218649517684887,True,False,False,False,-1.0,-1.0,-1.0
2022-01-27,down,5,230,0.40559440559440557,429.0,2,14014.75,14154.25,139.5,0.32517482517482516,0.24731182795698925,0.5,False,True,False,False,0.24731182795698925,0.1917562724014337,0.1917562724014337
2022-02-03,down,85,130,0.30957943925233644,214.0,1,14654.25,14694.75,40.5,0.18925233644859812,0.6358024691358025,0.4691358024691358,True,False,False,False,-1.0,-1.0,-1.0
2022-02-07,down,50,115,0.2773109243697479,238.0,3,14592.0,14634.25,42.25,0.17752100840336135,0.5621301775147929,0.863905325443787,True,True,False,False,0.5621301775147929,-1.0,-1.0
2022-02-08,up,15,205,0.3356223175965665,291.25,1,14693.5,14661.0,32.5,0.11158798283261803,2.0076923076923077,0.8692307692307693,True,False,False,False,-1.0,-1.0,-1.0
2022-02-09,up,30,205,0.25309734513274335,141.25,1,14982.0,14958.75,23.25,0.16460176991150444,0.5376344086021505,1.8279569892473118,True,True,False,False,0.5376344086021505,-1.0,-1.0
2022-02-11,down,40,105,0.30610134436401243,241.75,1,14554.25,14599.0,44.75,0.18510858324715615,0.6536312849162011,8.340782122905027,False,True,True,True,0.6536312849162011,2.0041899441340782,3.3547486033519553
2022-02-14,up,45,115,0.31876606683804626,194.5,1,14371.0,14314.5,56.5,0.29048843187660667,0.09734513274336283,0.40707964601769914,True,True,False,False,0.09734513274336283,-1.0,-1.0
2022-02-15,up,10,60,0.36319612590799033,103.25,1,14533.75,14510.75,23.0,0.22276029055690072,0.6304347826086957,1.3043478260869565,True,True,False,False,0.6304347826086957,-1.0,-1.0
2022-02-16,up,230,265,0.3329646017699115,226.0,3,14586.75,14531.75,55.0,0.24336283185840707,0.36818181818181817,1.059090909090909,False,True,False,False,0.36818181818181817,0.2681818181818182,0.2681818181818182
2022-02-17,down,95,135,0.29945054945054944,182.0,1,14342.0,14367.5,25.5,0.1401098901098901,1.1372549019607843,7.607843137254902,False,True,True,True,1.1372549019607843,2.9215686274509802,4.705882352941177
2022-02-18,down,0,75,0.3602865916069601,244.25,1,14014.75,14064.5,49.75,0.20368474923234392,0.7688442211055276,2.180904522613065,True,True,True,False,0.7688442211055276,1.9962311557788945,-1.0
2022-02-22,down,80,105,0.27090909090909093,275.0,3,13844.75,13907.75,63.0,0.2290909090909091,0.18253968253968253,2.126984126984127,True,True,True,False,0.18253968253968253,1.2738095238095237,-1.0
2022-02-23,down,10,125,0.47318611987381703,317.0,3,13806.0,13864.0,58.0,0.1829652996845426,1.5862068965517242,5.370689655172414,False,True,True,True,1.5862068965517242,2.9525862068965516,4.318965517241379
2022-02-24,up,35,80,0.2600297176820208,504.75,1,13524.25,13431.5,92.75,0.18375433382862805,0.41509433962264153,0.3261455525606469,True,False,False,False,-1.0,-1.0,-1.0
2022-02-25,up,10,175,0.4045025417574437,344.25,2,14103.75,14036.75,67.0,0.19462599854756718,1.078358208955224,1.242537313432836,False,True,False,False,1.078358208955224,1.1753731343283582,1.1753731343283582
2022-02-28,down,215,280,0.3296795952782462,296.5,2,14044.0,14093.5,49.5,0.16694772344013492,0.9747474747474747,0.1111111111111111,True,False,False,False,-1.0,-1.0,-1.0
2022-03-01,down,55,125,0.2857142857142857,274.75,1,14041.25,14076.75,35.5,0.1292083712465878,1.2112676056338028,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-03-02,up,35,100,0.3023897058823529,272.0,2,14204.75,14140.75,64.0,0.23529411764705882,0.28515625,1.33203125,False,True,False,False,0.28515625,0.5078125,0.5078125
2022-03-03,down,5,110,0.34594594594594597,323.75,5,14089.5,14143.75,54.25,0.16756756756756758,1.064516129032258,0.7557603686635944,True,False,False,False,-1.0,-1.0,-1.0
2022-03-07,down,10,60,0.3025830258302583,338.75,1,13586.75,13643.5,56.75,0.16752767527675277,0.8061674008810573,4.81057268722467,False,True,True,True,0.8061674008810573,2.298458149779736,3.790748898678414
2022-03-09,up,25,270,0.35636722606120436,253.25,4,13737.0,13659.0,78.0,0.3079960513326752,0.15705128205128205,0.7532051282051282,False,True,False,False,0.15705128205128205,0.060897435897435896,0.060897435897435896
2022-03-10,up,255,320,0.3545359749739312,239.75,1,13613.75,13551.0,62.75,0.26173096976016685,0.3545816733067729,0.11952191235059761,False,False,False,False,-0.35856573705179284,-0.35856573705179284,-0.35856573705179284
2022-03-11,down,40,200,0.3583138173302108,320.25,2,13457.25,13518.0,60.75,0.18969555035128804,0.8888888888888888,2.888888888888889,False,True,True,False,0.8888888888888888,2.20679012345679,2.5843621399176953
2022-03-14,down,70,300,0.26616746085772636,367.25,1,13036.5,13119.75,83.25,0.2266848196051736,0.17417417417417416,0.25225225225225223,False,True,False,False,0.17417417417417416,-0.14414414414414414,-0.14414414414414414
2022-03-15,up,0,205,0.3900709219858156,317.25,1,13334.75,13281.0,53.75,0.169424743892829,1.302325581395349,0.16279069767441862,True,False,False,False,-1.0,-1.0,-1.0
2022-03-17,up,175,270,0.2857142857142857,273.0,4,14076.0,14014.0,62.0,0.2271062271062271,0.25806451612903225,0.05241935483870968,True,False,False,False,-1.0,-1.0,-1.0
2022-03-22,up,0,150,0.3660498793242156,310.75,4,14627.5,14571.0,56.5,0.18181818181818182,1.0132743362831858,1.1194690265486726,False,True,False,False,1.0132743362831858,0.48672566371681414,0.48672566371681414
2022-03-23,up,30,40,0.2531847133757962,157.0,1,14604.75,14578.0,26.75,0.17038216560509553,0.48598130841121495,2.897196261682243,True,True,True,False,0.48598130841121495,1.9532710280373833,-1.0
2022-03-24,up,40,145,0.351409978308026,230.5,3,14632.25,14583.0,49.25,0.21366594360086769,0.6446700507614214,2.771573604060914,False,True,True,False,0.6446700507614214,1.8147208121827412,2.7258883248730963
2022-03-25,down,35,90,0.2770700636942675,235.5,1,14596.25,14637.75,41.5,0.1762208067940552,0.572289156626506,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-03-30,down,35,250,0.2773851590106007,141.5,2,15103.5,15132.5,29.0,0.2049469964664311,0.35344827586206895,3.146551724137931,False,True,True,True,0.35344827586206895,1.5732758620689655,2.793103448275862
2022-04-04,up,30,240,0.2568250758341759,247.25,2,15124.25,15067.25,57.0,0.23053589484327602,0.11403508771929824,0.75,False,True,False,False,0.11403508771929824,0.7105263157894737,0.7105263157894737
2022-04-05,down,5,190,0.3170305676855895,286.25,3,14872.0,14940.75,68.75,0.24017467248908297,0.32,1.3345454545454545,False,True,False,False,0.32,0.5890909090909091,0.5890909090909091
2022-04-06,down,35,100,0.39670468948035487,197.25,4,14460.5,14524.5,64.0,0.3244613434727503,0.22265625,0.625,True,True,False,False,0.22265625,-1.0,-1.0
2022-04-07,down,10,35,0.44931506849315067,182.5,1,14456.75,14507.5,50.75,0.27808219178082194,0.6157635467980296,2.7536945812807883,True,True,True,True,0.6157635467980296,1.5147783251231528,2.413793103448276
2022-04-08,up,110,145,0.26783310901749663,185.75,2,14480.25,14448.5,31.75,0.17092866756393002,0.5669291338582677,0.015748031496062992,True,False,False,False,-1.0,-1.0,-1.0
2022-04-11,down,10,75,0.38131699846860645,163.25,1,14071.25,14096.0,24.75,0.15160796324655437,1.5151515151515151,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-04-12,down,15,185,0.3424657534246575,219.0,2,14066.0,14133.5,67.5,0.3082191780821918,0.1111111111111111,2.737037037037037,False,True,True,True,0.1111111111111111,0.9222222222222223,1.7333333333333334
2022-04-13,up,30,250,0.2617801047120419,286.5,6,14194.25,14132.5,61.75,0.21553228621291448,0.2145748987854251,1.1700404858299596,False,True,False,False,0.2145748987854251,0.44534412955465585,0.44534412955465585
2022-04-14,down,70,230,0.3080279232111693,286.5,2,13998.25,14048.5,50.25,0.17539267015706805,0.7562189054726368,2.243781094527363,False,True,True,False,0.7562189054726368,2.181592039800995,2.084577114427861
2022-04-19,up,5,275,0.2596418732782369,363.0,5,14176.5,14102.25,74.25,0.20454545454545456,0.26936026936026936,0.8821548821548821,False,True,False,False,0.26936026936026936,0.48148148148148145,0.48148148148148145
2022-04-20,down,45,215,0.46987951807228917,290.5,3,14069.5,14116.0,46.5,0.16006884681583478,1.935483870967742,2.4301075268817205,False,True,False,False,1.935483870967742,1.4193548387096775,1.4193548387096775
2022-04-21,down,15,55,0.2673611111111111,216.0,1,14080.0,14124.75,44.75,0.20717592592592593,0.2905027932960894,8.938547486033519,False,True,True,True,0.2905027932960894,1.4972067039106145,2.7039106145251397
2022-04-22,down,65,315,0.33064014916096957,402.25,2,13404.0,13508.5,104.5,0.2597886886264761,0.2727272727272727,0.6124401913875598,False,True,False,False,0.2727272727272727,0.45215311004784686,0.45215311004784686
2022-04-26,down,5,150,0.3765867418899859,354.5,2,13151.0,13229.75,78.75,0.22214386459802538,0.6952380952380952,1.838095238095238,False,True,True,False,0.6952380952380952,1.8206349206349206,1.8031746031746032
2022-04-29,down,10,85,0.3608617594254937,278.5,1,13172.5,13255.0,82.5,0.296229802513465,0.21818181818181817,4.13030303030303,False,True,True,True,0.21818181818181817,1.062121212121212,1.906060606060606
2022-05-05,down,0,125,0.25738972260118237,549.75,1,12870.0,12938.0,68.0,0.12369258753979082,1.0808823529411764,0.6691176470588235,True,False,False,False,-1.0,-1.0,-1.0
2022-05-09,down,0,90,0.3795275590551181,317.5,1,12286.0,12358.75,72.75,0.22913385826771654,0.6563573883161512,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-05-10,down,15,95,0.393236074270557,377.0,3,12240.5,12318.25,77.75,0.20623342175066314,0.9067524115755627,0.6141479099678456,True,False,False,False,-1.0,-1.0,-1.0
2022-05-11,down,145,255,0.3473242392444911,476.5,1,12090.0,12167.5,77.5,0.1626442812172088,1.135483870967742,1.9548387096774194,False,True,False,False,1.135483870967742,1.4870967741935484,1.4870967741935484
2022-05-13,up,55,325,0.31586113002042204,367.25,2,12384.5,12316.0,68.5,0.1865214431586113,0.6934306569343066,0.0,False,False,False,False,0.0,0.0,0.0
2022-05-17,up,255,320,0.2695390781563126,249.5,1,12548.25,12510.75,37.5,0.15030060120240482,0.7933333333333333,0.5133333333333333,False,False,False,False,0.4,0.4,0.4
2022-05-18,down,0,30,0.41144901610017887,139.75,1,12267.5,12317.5,50.0,0.35778175313059035,0.15,7.6,False,True,True,True,0.15,0.84875,1.5475
2022-05-20,down,20,225,0.2576769025367156,561.75,3,11547.75,11636.0,88.25,0.1570983533600356,0.6402266288951841,0.3286118980169972,True,False,False,False,-1.0,-1.0,-1.0
2022-05-23,up,60,320,0.3617021276595745,270.25,1,12003.25,11956.25,47.0,0.17391304347826086,1.0797872340425532,0.824468085106383,False,False,False,False,0.6702127659574468,0.6702127659574468,0.6702127659574468
2022-05-25,up,0,40,0.4222972972972973,222.0,1,11890.5,11836.25,54.25,0.24436936936936937,0.728110599078341,0.22119815668202766,True,False,False,False,-1.0,-1.0,-1.0
2022-06-01,down,0,35,0.40601503759398494,266.0,1,12592.75,12665.5,72.75,0.27349624060150374,0.4845360824742268,1.8969072164948453,False,True,True,False,0.4845360824742268,1.3986254295532645,0.5876288659793815
2022-06-03,down,5,20,0.2714723926380368,163.0,2,12579.5,12612.5,33.0,0.20245398773006135,0.3409090909090909,2.3181818181818183,True,True,True,False,0.3409090909090909,1.5757575757575757,-1.0
2022-06-07,up,0,85,0.49279050042408823,294.75,2,12615.5,12562.0,53.5,0.181509754028838,1.7149532710280373,2.3317757009345796,False,True,False,False,1.7149532710280373,1.794392523364486,1.794392523364486
2022-06-08,down,125,310,0.38773006134969323,203.75,1,12635.75,12658.25,22.5,0.11042944785276074,2.511111111111111,1.7666666666666666,False,False,False,False,0.7444444444444445,0.7444444444444445,0.7444444444444445
2022-06-10,down,40,140,0.250936329588015,267.0,2,11844.75,11890.0,45.25,0.1694756554307116,0.48066298342541436,0.22099447513812154,True,False,False,False,-1.0,-1.0,-1.0
2022-06-16,down,5,300,0.4008888888888889,281.25,3,11111.5,11181.25,69.75,0.248,0.6164874551971327,0.3010752688172043,False,False,False,False,-0.7813620071684588,-0.7813620071684588,-0.7813620071684588
2022-06-17,up,155,220,0.3167870036101083,277.0,1,11357.25,11308.25,49.0,0.17689530685920576,0.7908163265306123,0.5561224489795918,True,False,False,False,-1.0,-1.0,-1.0
2022-06-21,up,20,100,0.44320987654320987,202.5,1,11613.25,11588.5,24.75,0.12222222222222222,2.6262626262626263,1.2121212121212122,True,False,False,False,-1.0,-1.0,-1.0
2022-06-22,up,5,60,0.33695652173913043,299.0,1,11698.75,11645.0,53.75,0.1797658862876254,0.8744186046511628,0.1813953488372093,True,False,False,False,-1.0,-1.0,-1.0
2022-06-27,down,270,305,0.2778443113772455,208.75,3,12014.0,12061.25,47.25,0.22634730538922157,0.2275132275132275,0.08994708994708994,True,False,False,False,-1.0,-1.0,-1.0
2022-06-30,up,80,200,0.3555389221556886,334.0,2,11657.0,11566.25,90.75,0.2717065868263473,0.3085399449035813,0.008264462809917356,True,False,False,False,-1.0,-1.0,-1.0
2022-07-01,down,5,30,0.4161849710982659,216.25,1,11441.25,11491.0,49.75,0.2300578034682081,0.8090452261306532,0.0,True,False,False,False,-1.0,-1.0,-1.0
2022-07-13,up,0,80,0.4116222760290557,309.75,1,11749.25,11704.75,44.5,0.14366424535916061,1.8651685393258426,2.365168539325843,False,True,False,False,1.8651685393258426,0.1404494382022472,0.1404494382022472
2022-07-14,up,70,165,0.4621026894865526,204.5,2,11676.5,11621.25,55.25,0.2701711491442543,0.7104072398190046,2.8687782805429864,False,True,True,True,0.7104072398190046,1.6357466063348416,2.5610859728506785
