date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-05-26,up,35,52.75,58.0,10.0,True,0.0,0.6209677419354839,0.0,2.75,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-05-27,up,0,58.25,72.25,27.5,True,0.0,0.0726643598615917,0.0,0.19090909090909092,True,False,-0.8566775244299675,True,False,-0.7850162866449512,True,False,-0.5700325732899023
2021-05-28,up,70,45.25,52.75,23.5,True,0.11374407582938388,0.11374407582938388,0.2553191489361702,0.2553191489361702,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-05-28,down,325,45.25,81.5,38.0,False,,,,,False,False,,False,False,,False,False,
2021-06-01,down,20,144.25,168.75,56.0,True,0.0,0.0,0.0,0.0,True,False,-0.1000461041954818,True,False,0.3499308437067773,False,False,
2021-06-02,down,170,56.75,85.75,47.25,True,0.0,0.2513812154696133,0.0,0.4375,True,True,0.3333333333333333,True,False,-0.2968036529680365,False,False,
2021-06-03,up,25,107.5,116.75,97.5,True,0.0,0.03640256959314775,0.0,0.04358974358974359,True,False,-0.40237691001697795,True,False,-0.1035653650254669,False,False,
2021-06-04,up,45,145.25,154.0,12.5,True,0.0,0.1402439024390244,0.0,1.0222222222222221,False,False,,False,False,,False,False,
2021-06-07,up,260,52.0,55.25,9.5,True,0.0,0.13310580204778158,0.0,0.35454545454545455,True,False,0.25,False,False,,False,False,
2021-06-08,down,0,94.5,105.75,40.75,True,0.0,0.27251732101616627,0.0,0.6820809248554913,True,True,0.3333333333333333,True,False,0.2336182336182336,False,False,
2021-06-09,down,295,79.0,83.25,20.0,True,0.0,0.11174785100286533,0.0,0.4375,False,False,,False,False,,False,False,
2021-06-11,up,320,44.25,58.0,22.5,True,0.0,0.0,0.0,0.0,False,False,,False,False,,False,False,
2021-06-11,down,30,44.25,53.25,29.5,False,1.2206572769953052,1.2206572769953052,2.2033898305084745,2.2033898305084745,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-06-14,up,90,80.5,84.5,12.75,True,0.0,0.2185089974293059,0.0,0.8333333333333334,False,False,,False,False,,False,False,
2021-06-15,down,55,67.0,78.0,23.0,True,0.0,0.3973684210526316,0.0,0.94375,True,True,0.3333333333333333,False,False,,False,False,
2021-06-16,down,60,53.25,60.25,25.75,True,0.0,0.53125,0.0,0.7456140350877193,True,True,0.3333333333333333,True,True,1.0,True,False,0.807909604519774
2021-06-17,up,0,164.5,183.5,99.75,True,0.0,0.5067437379576107,0.0,0.748221906116643,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-06-18,down,40,87.0,105.5,67.0,True,0.23696682464454977,0.23696682464454977,0.373134328358209,0.373134328358209,True,False,0.022792022792022793,True,False,0.4773662551440329,True,False,1.954732510288066
2021-06-21,up,5,120.75,131.0,70.5,True,0.0,0.2349570200573066,0.0,0.35964912280701755,True,False,0.22012578616352202,False,False,,False,False,
2021-06-22,up,35,69.25,81.0,42.0,True,0.0,0.23107569721115537,0.0,0.3352601156069364,False,False,,False,False,,False,False,
2021-06-23,down,30,61.75,63.5,29.25,True,0.0,0.6106870229007634,0.0,1.28,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-06-24,up,0,59.5,63.5,22.0,True,0.0,0.4907749077490775,0.0,1.2666666666666666,True,True,0.3333333333333333,True,False,-1.0,True,False,-1.0
2021-06-24,down,190,59.5,83.75,25.5,True,0.0,0.11641791044776119,0.0,0.38235294117647056,True,False,-0.04661389621811785,True,False,0.43007915567282323,False,False,
2021-06-28,up,110,91.25,99.25,20.5,True,0.0,0.35731414868105515,0.0,1.4607843137254901,True,True,0.3333333333333333,False,False,,False,False,
2021-06-29,up,105,59.0,65.75,20.0,True,0.0,0.35054347826086957,0.0,0.6972972972972973,True,True,0.3333333333333333,False,False,,False,False,
2021-07-01,down,40,62.0,83.5,54.0,True,0.0,0.218562874251497,0.0,0.33796296296296297,True,False,-0.7003367003367004,True,False,-0.5505050505050505,True,False,-0.10101010101010101
2021-07-02,up,80,46.0,51.5,42.0,True,0.0,0.36796536796536794,0.0,0.44041450777202074,True,True,0.3333333333333333,False,False,,False,False,
2021-07-06,down,0,52.0,64.75,46.5,True,0.0,0.5493421052631579,0.0,0.7229437229437229,True,True,0.3333333333333333,True,True,1.0,True,False,-0.6722306525037937
2021-07-07,down,5,99.25,116.5,79.0,True,0.0,0.04935622317596566,0.0,0.07278481012658228,True,False,-0.2955159373311723,True,False,0.03492063492063492,False,False,
