date,slot,model,side,r,win,range,body_ratio,candle_dir,inside_prev,overlap_prev,exp_ratio,break_with_candle,opp_swept_first,time_to_break,bars_outside,entry_delay,vol_break_ratio,pen_pts,dow,edge_pos_on,fade_with_on_trend,rel_range
2021-04-01,6am,retest,short,-1.0,False,18.0,0.7083333333333334,-1.0,False,0.7638888888888888,0.6857142857142857,False,False,34,1,1,2.7248322147651005,4.75,3,0.8541666666666666,False,
2021-04-01,7am,failure,short,-1.0,False,28.5,0.5789473684210527,1.0,False,0.5263157894736842,1.5833333333333333,True,False,3,1,1,,2.5,3,0.9564393939393939,False,
2021-04-02,6am,retest,short,1.3,True,19.5,0.41025641025641024,-1.0,False,0.23076923076923078,2.2285714285714286,False,False,67,1,1,2.6842105263157894,2.75,4,0.8342245989304813,False,
2021-04-02,6am,failure,short,1.3,True,19.5,0.41025641025641024,-1.0,False,0.23076923076923078,2.2285714285714286,False,False,66,1,1,1.8911174785100286,0.75,4,0.8342245989304813,False,
2021-04-02,7am,failure,short,-1.0,False,11.5,0.5434782608695652,1.0,True,1.0,0.5897435897435898,True,False,0,1,2,,0.25,4,0.7700534759358288,False,
2021-04-05,6am,retest,short,1.3,True,26.25,0.6095238095238096,-1.0,False,0.9619047619047619,0.7894736842105263,False,False,61,1,1,2.7364016736401675,2.75,0,1.0125,False,
2021-04-05,6am,failure,short,1.3,True,26.25,0.6095238095238096,-1.0,False,0.9619047619047619,0.7894736842105263,False,False,60,1,1,3.7688198154443904,3.5,0,1.0125,False,
2021-04-05,7am,retest,short,1.3,True,23.25,0.9247311827956989,1.0,True,1.0,0.8857142857142857,True,False,0,2,1,,4.0,0,1.00625,False,
2021-04-06,7am,retest,short,-1.0,False,36.75,0.7482993197278912,1.0,False,0.564625850340136,1.4134615384615385,True,False,0,54,1,,28.75,1,0.5382653061224489,True,
2021-04-07,6am,retest,long,-1.0,False,24.75,0.020202020202020204,1.0,False,0.7373737373737373,0.792,False,False,5,4,1,,6.0,2,0.620253164556962,False,
2021-04-07,7am,retest,long,-1.0,False,21.0,0.5714285714285714,-1.0,False,0.47619047619047616,0.8484848484848485,True,False,15,14,1,2.181536874677669,8.75,2,0.8059071729957806,False,
2021-04-08,6am,retest,long,1.3,True,30.0,0.3,1.0,False,0.05,0.96,False,False,65,1,4,1.486652977412731,2.75,3,0.18633540372670807,True,
2021-04-08,6am,failure,long,1.3,True,30.0,0.3,1.0,False,0.05,0.96,False,False,47,1,1,4.051482932288752,0.5,3,0.18633540372670807,True,
2021-04-08,7am,retest,long,1.3,True,20.75,0.13253012048192772,-1.0,False,0.8554216867469879,0.6916666666666667,True,False,12,5,1,3.1749460043196542,6.5,3,0.2111801242236025,True,
2021-04-09,6am,retest,short,-1.0,False,31.0,0.04838709677419355,-1.0,False,0.7016129032258065,1.3478260869565217,False,False,3,1,1,,3.0,4,0.24259259259259258,True,
2021-04-09,6am,retest,long,-1.0,False,31.0,0.04838709677419355,-1.0,False,0.7016129032258065,1.3478260869565217,True,True,90,1,1,3.45437171524128,7.0,4,0.987037037037037,False,
2021-04-09,6am,failure,long,-1.0,False,31.0,0.04838709677419355,-1.0,False,0.7016129032258065,1.3478260869565217,True,True,70,1,13,2.861371484953133,1.25,4,0.987037037037037,False,
2021-04-09,7am,failure,long,-1.0,False,32.0,0.09375,-1.0,False,0.5234375,1.032258064516129,True,False,1,1,1,,0.5,4,0.8814814814814815,False,
2021-04-12,7am,retest,short,1.3,True,26.0,0.4519230769230769,1.0,True,1.0,0.6666666666666666,True,True,63,2,1,2.5571803524559433,6.25,0,0.562015503875969,True,
2021-04-12,7am,failure,short,1.3,True,26.0,0.4519230769230769,1.0,True,1.0,0.6666666666666666,True,True,54,1,9,2.2522522522522523,2.0,0,0.562015503875969,True,
2021-04-13,6am,retest,short,1.3,True,37.75,0.5099337748344371,-1.0,False,0.543046357615894,1.8414634146341464,False,True,74,6,1,2.857142857142857,5.0,1,0.7950819672131147,True,
2021-04-13,6am,retest,long,1.3,True,37.75,0.5099337748344371,-1.0,False,0.543046357615894,1.8414634146341464,True,False,1,2,1,,2.5,1,0.8237704918032787,False,
2021-04-14,6am,retest,long,-1.0,False,11.5,0.3695652173913043,-1.0,False,0.8043478260869565,0.8363636363636363,True,True,137,3,1,2.546563904945408,5.25,2,0.31840796019900497,True,
2021-04-14,6am,failure,long,-1.0,False,11.5,0.3695652173913043,-1.0,False,0.8043478260869565,0.8363636363636363,True,True,136,1,1,1.7954856361149112,1.0,2,0.31840796019900497,True,
2021-04-14,7am,retest,long,-1.0,False,30.5,0.860655737704918,1.0,False,0.1557377049180328,2.652173913043478,False,False,61,1,1,2.2145045965270684,1.5,2,0.18407960199004975,True,
2021-04-15,7am,failure,short,-1.0,False,36.25,0.4827586206896552,1.0,False,0.5724137931034483,1.0431654676258992,True,False,3,1,8,,0.75,3,1.1756440281030445,False,
2021-04-16,6am,failure,short,-1.0,False,19.5,0.5,1.0,False,0.5641025641025641,0.7428571428571429,True,False,5,1,3,,0.25,4,0.8237547892720306,False,
2021-04-16,7am,retest,short,-1.0,False,32.75,0.8320610687022901,1.0,False,0.24427480916030533,1.6794871794871795,True,False,0,66,1,,28.25,4,1.2030651340996168,False,1.201834862385321
2021-04-19,6am,retest,long,-1.0,False,48.0,0.6614583333333334,-1.0,False,0.15625,2.3132530120481927,True,False,61,1,3,4.616336633663367,4.25,0,0.9778481012658228,True,
2021-04-20,6am,retest,short,-1.0,False,44.5,0.1797752808988764,1.0,False,0.6910112359550562,0.5085714285714286,True,False,36,3,1,1.5239096163951655,10.0,1,0.29009433962264153,True,1.7450980392156863
2021-04-20,7am,retest,short,1.3,True,33.0,0.25757575757575757,1.0,False,0.696969696969697,0.7415730337078652,True,False,3,2,1,,5.5,1,0.38443396226415094,True,1.1578947368421053
2021-04-20,7am,failure,short,1.3,True,33.0,0.25757575757575757,1.0,False,0.696969696969697,0.7415730337078652,True,False,1,1,2,,2.25,1,0.38443396226415094,True,1.1578947368421053
2021-04-21,6am,retest,long,-1.0,False,33.25,0.6766917293233082,1.0,False,0.7819548872180451,1.0075757575757576,False,True,66,1,2,3.8594594594594596,3.75,2,0.3649122807017544,True,1.2666666666666666
2021-04-21,7am,retest,long,-1.0,False,30.5,0.819672131147541,-1.0,False,0.9918032786885246,0.9172932330827067,True,False,6,8,1,,6.75,2,0.32280701754385965,True,1.0338983050847457
2021-04-21,7am,failure,long,-1.0,False,30.5,0.819672131147541,-1.0,False,0.9918032786885246,0.9172932330827067,True,False,3,1,3,,1.75,2,0.32280701754385965,True,1.0338983050847457
2021-04-22,6am,failure,long,1.3,True,33.0,0.3939393939393939,-1.0,False,0.3939393939393939,1.736842105263158,True,False,64,1,3,2.5703125,2.0,3,0.9166666666666666,True,1.1733333333333333
2021-04-22,7am,retest,short,1.3,True,24.25,0.35051546391752575,-1.0,True,1.0,0.7348484848484849,False,True,34,14,2,2.8910089621277826,8.0,3,0.49583333333333335,True,0.7950819672131147
2021-04-22,7am,failure,long,1.3,True,24.25,0.35051546391752575,-1.0,True,1.0,0.7348484848484849,True,False,4,1,3,,2.5,3,0.9083333333333333,False,0.7950819672131147
2021-04-23,7am,failure,short,1.3,True,19.75,0.25316455696202533,-1.0,False,0.6962025316455697,1.0675675675675675,False,False,1,1,1,,0.75,4,0.8333333333333334,False,0.6694915254237288
2021-04-26,6am,retest,short,-1.0,False,18.0,0.16666666666666666,-1.0,False,0.7777777777777778,1.2857142857142858,False,True,55,7,3,2.7680525164113785,3.75,0,0.2690909090909091,True,0.6
2021-04-26,6am,retest,long,1.3,True,18.0,0.16666666666666666,-1.0,False,0.7777777777777778,1.2857142857142858,True,False,5,7,1,,10.5,0,0.9927272727272727,False,0.6
2021-04-26,7am,retest,short,-1.0,False,32.25,0.4728682170542636,1.0,False,0.5581395348837209,1.7916666666666667,True,False,24,1,1,1.8228279386712094,1.25,0,0.3236363636363636,True,1.131578947368421
2021-04-26,7am,failure,short,-1.0,False,32.25,0.4728682170542636,1.0,False,0.5581395348837209,1.7916666666666667,True,False,9,1,1,,2.0,0,0.3236363636363636,True,1.131578947368421
2021-04-27,6am,retest,short,1.3,True,21.25,0.788235294117647,1.0,True,1.0,0.6692913385826772,True,False,6,3,9,,2.5,1,0.6094674556213018,False,0.7555555555555555
2021-04-27,6am,failure,short,1.3,True,21.25,0.788235294117647,1.0,True,1.0,0.6692913385826772,True,False,5,1,1,,1.0,1,0.6094674556213018,False,0.7555555555555555
2021-04-27,7am,retest,short,1.3,True,13.75,0.18181818181818182,1.0,False,0.8181818181818182,0.6470588235294118,True,False,8,2,4,,2.75,1,0.6686390532544378,False,0.4661016949152542
2021-04-28,6am,retest,short,-1.0,False,15.75,0.5238095238095238,1.0,True,1.0,0.6774193548387096,True,False,3,3,1,,4.0,2,0.5067114093959731,True,0.6
2021-04-28,6am,retest,long,-1.0,False,15.75,0.5238095238095238,1.0,True,1.0,0.6774193548387096,False,True,43,3,6,1.1554690035702693,9.0,2,0.7046979865771812,False,0.6
2021-04-28,6am,failure,long,-1.0,False,15.75,0.5238095238095238,1.0,True,1.0,0.6774193548387096,False,True,37,1,6,1.047586442998973,1.5,2,0.7046979865771812,False,0.6
2021-04-29,6am,retest,short,-1.0,False,19.5,0.15384615384615385,1.0,False,0.7051282051282052,1.4181818181818182,True,False,5,22,1,,12.5,3,0.967741935483871,False,0.7647058823529411
2021-04-29,7am,retest,short,-1.0,False,26.75,0.22429906542056074,1.0,False,0.5327102803738317,1.3717948717948718,True,False,36,1,1,2.964747098751916,3.5,3,1.1143695014662756,False,0.9385964912280702
2021-04-29,7am,failure,short,-1.0,False,26.75,0.22429906542056074,1.0,False,0.5327102803738317,1.3717948717948718,True,False,34,1,1,5.356585111920874,2.25,3,1.1143695014662756,False,0.9385964912280702
2021-04-30,6am,retest,long,1.3,True,59.0,0.5635593220338984,-1.0,False,0.2033898305084746,1.6857142857142857,True,False,97,1,1,3.038203874705776,6.0,4,1.392749244712991,False,2.3838383838383836
2021-04-30,7am,retest,long,1.3,True,28.5,0.5789473684210527,1.0,True,1.0,0.4830508474576271,False,True,33,11,1,1.8725829432118868,22.0,4,1.2900302114803626,False,1.0316742081447965
2021-04-30,7am,failure,long,-1.0,False,28.5,0.5789473684210527,1.0,True,1.0,0.4830508474576271,False,True,31,1,1,6.475808760377898,3.0,4,1.2900302114803626,False,1.0316742081447965
2021-05-03,6am,retest,short,-1.0,False,34.25,0.44525547445255476,1.0,False,0.6058394160583942,0.9785714285714285,True,False,17,2,4,4.47823629169022,4.75,0,0.6928571428571428,True,1.3431372549019607
2021-05-03,7am,retest,short,-1.0,False,23.5,0.5531914893617021,1.0,False,0.7021276595744681,0.6861313868613139,True,False,31,5,1,3.010600706713781,10.0,0,0.7928571428571428,False,0.8245614035087719
2021-05-04,6am,failure,long,-1.0,False,30.75,0.3008130081300813,-1.0,False,0.8130081300813008,1.128440366972477,True,False,35,1,1,2.287756925826631,3.25,1,0.8669064748201439,False,1.1714285714285715
2021-05-05,7am,failure,long,1.3,True,33.0,0.06060606060606061,1.0,False,0.7803030303030303,1.2815533980582525,False,True,34,1,1,2.6430629888843145,0.5,2,0.13875598086124402,True,1.1945701357466063
2021-05-06,6am,retest,long,-1.0,False,37.25,0.06711409395973154,-1.0,True,1.0,0.645021645021645,True,False,3,3,1,,11.25,3,0.5167364016736402,True,1.3244444444444445
2021-05-06,7am,retest,long,-1.0,False,32.0,0.1171875,-1.0,False,0.6484375,0.8590604026845637,True,False,7,1,3,,4.5,3,0.6108786610878661,True,1.158371040723982
2021-05-07,7am,retest,long,1.3,True,17.0,0.5147058823529411,-1.0,False,0.9264705882352942,0.7727272727272727,True,False,0,9,1,,8.25,4,0.4879725085910653,True,0.576271186440678
2021-05-07,7am,failure,short,-1.0,False,17.0,0.5147058823529411,-1.0,False,0.9264705882352942,0.7727272727272727,False,True,27,1,1,1.8382591750568367,2.75,4,0.7457044673539519,False,0.576271186440678
2021-05-10,6am,retest,short,1.3,True,26.5,0.08490566037735849,-1.0,False,0.7830188679245284,0.9217391304347826,False,True,98,1,1,2.517207472959685,4.5,0,0.3484848484848485,True,0.8724279835390947
2021-05-10,6am,retest,long,1.3,True,26.5,0.08490566037735849,-1.0,False,0.7830188679245284,0.9217391304347826,True,True,34,10,1,5.029880478087649,7.75,0,0.8809523809523809,False,0.8724279835390947
2021-05-10,6am,failure,short,1.3,True,26.5,0.08490566037735849,-1.0,False,0.7830188679245284,0.9217391304347826,False,False,0,1,11,,0.5,0,0.3484848484848485,True,0.8724279835390947
2021-05-11,6am,retest,long,-1.0,False,40.0,0.0125,-1.0,False,0.55,1.0256410256410255,True,False,39,5,3,2.36,12.25,1,0.9278728606356969,False,1.316872427983539
2021-05-11,6am,failure,long,-1.0,False,40.0,0.0125,-1.0,False,0.55,1.0256410256410255,True,False,26,1,8,3.0490471727585127,2.5,1,0.9278728606356969,False,1.316872427983539
2021-05-11,7am,retest,long,-1.0,False,71.75,0.8745644599303136,-1.0,False,0.4808362369337979,1.79375,True,False,13,2,1,0.5926470588235294,9.5,1,1.1100244498777505,False,2.4322033898305087
2021-05-11,7am,failure,long,-1.0,False,71.75,0.8745644599303136,-1.0,False,0.4808362369337979,1.79375,True,False,0,1,10,,4.25,1,1.1100244498777505,False,2.4322033898305087
2021-05-12,6am,failure,short,1.3,True,52.75,0.3175355450236967,-1.0,False,0.95260663507109,1.0445544554455446,False,False,77,1,1,3.172072567344695,2.25,2,0.7065868263473054,True,1.708502024291498
2021-05-12,7am,failure,short,-1.0,False,32.0,0.4765625,1.0,True,1.0,0.6066350710900474,True,False,10,1,1,1.4866581956797966,0.25,2,0.5898203592814372,True,1.0847457627118644
2021-05-13,6am,failure,short,-1.0,False,42.75,0.17543859649122806,1.0,False,0.9590643274853801,0.9,True,False,16,1,1,1.198237885462555,2.0,3,0.413290113452188,True,1.3359375
2021-05-13,7am,retest,short,-1.0,False,130.5,0.6762452107279694,1.0,False,0.19540229885057472,3.0526315789473686,True,False,11,3,2,2.258407079646018,5.75,3,1.0940032414910859,False,4.278688524590164
2021-05-14,6am,failure,short,1.3,True,23.25,0.5698924731182796,-1.0,True,1.0,0.4696969696969697,False,True,8,1,1,,2.25,4,0.9261213720316622,False,0.7018867924528301
2021-05-14,7am,retest,long,1.3,True,32.25,0.23255813953488372,1.0,False,0.7209302325581395,1.3870967741935485,False,True,36,9,1,2.2886297376093294,16.25,4,0.22295514511873352,True,1.032
2021-05-14,7am,failure,long,-1.0,False,32.25,0.23255813953488372,1.0,False,0.7209302325581395,1.3870967741935485,False,True,35,1,1,2.7872619829284306,5.75,4,0.22295514511873352,True,1.032
2021-05-17,6am,retest,long,1.3,True,21.5,0.6511627906976745,-1.0,False,0.2441860465116279,0.8113207547169812,True,False,25,1,1,5.051194539249147,8.25,0,1.055793991416309,False,0.6490566037735849
2021-05-17,7am,retest,long,1.3,True,39.75,0.6226415094339622,-1.0,False,0.5345911949685535,1.8488372093023255,True,False,13,6,7,1.131268436578171,6.0,0,1.2145922746781115,False,1.272
2021-05-17,7am,failure,long,1.3,True,39.75,0.6226415094339622,-1.0,False,0.5345911949685535,1.8488372093023255,True,False,0,1,1,,2.75,0,1.2145922746781115,False,1.272
2021-05-18,6am,retest,long,-1.0,False,26.75,0.32710280373831774,-1.0,False,0.7850467289719626,1.1758241758241759,True,False,24,46,1,4.542190305206463,21.75,1,0.31282952548330406,True,0.8392156862745098
2021-05-18,7am,retest,long,-1.0,False,31.5,0.7857142857142857,-1.0,False,0.30952380952380953,1.1775700934579438,True,False,45,1,1,0.8357628765792031,1.5,1,0.46572934973637964,True,0.984375
2021-05-18,7am,failure,long,-1.0,False,31.5,0.7857142857142857,-1.0,False,0.30952380952380953,1.1775700934579438,True,False,39,1,3,3.013537374926427,4.5,1,0.46572934973637964,True,0.984375
2021-05-19,6am,retest,long,-1.0,False,39.75,0.6163522012578616,1.0,True,1.0,0.6068702290076335,False,False,19,2,1,2.090281203749383,3.5,2,0.9738805970149254,False,1.2470588235294118
2021-05-20,7am,failure,short,-1.0,False,47.25,0.7671957671957672,1.0,False,0.06349206349206349,1.2272727272727273,True,False,11,1,18,3.757952973720608,1.75,3,0.8188073394495413,False,1.4765625
2021-05-21,6am,retest,short,-1.0,False,18.5,0.22972972972972974,-1.0,False,0.7567567567567568,0.9487179487179487,False,False,12,5,1,1.2138996138996139,6.5,4,0.6639344262295082,False,0.5584905660377358
2021-05-21,6am,failure,short,-1.0,False,18.5,0.22972972972972974,-1.0,False,0.7567567567567568,0.9487179487179487,False,False,9,1,1,,0.75,4,0.6639344262295082,False,0.5584905660377358
2021-05-21,7am,failure,short,-1.0,False,37.0,0.7837837837837838,1.0,False,0.40540540540540543,2.0,True,False,85,1,1,8.584452975047984,7.25,4,1.0245901639344261,False,1.15625
2021-05-24,6am,failure,long,-1.0,False,15.0,0.23333333333333334,-1.0,False,0.95,0.425531914893617,True,False,14,1,1,0.6388349514563108,1.0,0,0.10070671378091872,True,0.47058823529411764
2021-05-25,6am,retest,long,1.3,True,41.5,0.7530120481927711,-1.0,False,0.40963855421686746,2.4411764705882355,True,False,0,4,2,,8.75,1,0.5081967213114754,True,1.4434782608695653
2021-05-26,6am,retest,short,-1.0,False,17.75,0.6901408450704225,1.0,True,1.0,0.5819672131147541,True,False,3,5,1,,6.25,2,0.7079646017699115,False,0.6173913043478261
2021-05-26,6am,failure,short,-1.0,False,17.75,0.6901408450704225,1.0,True,1.0,0.5819672131147541,True,False,0,1,2,,3.75,2,0.7079646017699115,False,0.6173913043478261
2021-05-26,6am,failure,long,1.3,True,17.75,0.6901408450704225,1.0,True,1.0,0.5819672131147541,False,True,136,1,1,1.054306743584643,0.75,2,0.6061946902654868,True,0.6173913043478261
2021-05-26,7am,failure,long,-1.0,False,31.25,0.328,1.0,False,0.2,1.7605633802816902,False,False,57,1,1,7.640833048822124,2.25,2,0.4026548672566372,True,0.9765625
2021-05-27,6am,retest,short,1.3,True,29.5,0.576271186440678,1.0,False,0.576271186440678,1.4047619047619047,True,False,4,1,7,,3.5,3,0.34536082474226804,True,1.107981220657277
2021-05-27,7am,retest,long,1.3,True,35.0,0.6,1.0,False,0.5571428571428572,1.1864406779661016,False,True,23,1,1,1.6766964100435775,3.25,3,0.8556701030927835,False,1.1023622047244095
2021-05-31,6am,retest,short,1.3,True,21.75,0.4367816091954023,1.0,False,0.8505747126436781,0.925531914893617,True,False,96,10,1,2.309368191721133,4.75,0,0.31223628691983124,True,0.7733333333333333
2021-05-31,6am,failure,short,1.3,True,21.75,0.4367816091954023,1.0,False,0.8505747126436781,0.925531914893617,True,False,0,1,1,,1.25,0,0.31223628691983124,True,0.7733333333333333
2021-05-31,7am,retest,short,1.3,True,12.0,0.5208333333333334,-1.0,False,0.8958333333333334,0.5517241379310345,False,True,36,9,11,2.309368191721133,3.5,0,0.3333333333333333,True,0.375
2021-05-31,7am,retest,long,1.3,True,12.0,0.5208333333333334,-1.0,False,0.8958333333333334,0.5517241379310345,True,False,2,3,1,,4.5,0,0.869198312236287,False,0.375
2021-06-01,6am,retest,short,1.3,True,11.75,0.19148936170212766,-1.0,True,1.0,0.746031746031746,False,True,22,8,1,1.36,10.5,1,0.9811827956989247,False,0.4177777777777778
2021-06-01,6am,retest,long,1.3,True,11.75,0.19148936170212766,-1.0,True,1.0,0.746031746031746,True,False,0,1,1,,2.75,1,0.14516129032258066,True,0.4177777777777778
2021-06-01,6am,failure,short,-1.0,False,11.75,0.19148936170212766,-1.0,True,1.0,0.746031746031746,False,True,21,1,1,1.9166215484569573,0.25,1,0.9811827956989247,False,0.4177777777777778
2021-06-02,6am,retest,short,-1.0,False,17.25,0.42028985507246375,1.0,False,0.6376811594202898,0.8846153846153846,True,False,2,18,4,,11.25,2,0.6779661016949152,True,0.6133333333333333
2021-06-02,6am,failure,short,-1.0,False,17.25,0.42028985507246375,1.0,False,0.6376811594202898,0.8846153846153846,True,False,0,1,1,,0.75,2,0.6779661016949152,True,0.6133333333333333
2021-06-02,7am,failure,short,-1.0,False,18.75,0.4533333333333333,1.0,False,0.4,1.0869565217391304,True,False,20,1,2,3.1934731934731935,1.0,2,0.9322033898305084,False,0.5859375
2021-06-03,6am,failure,long,-1.0,False,76.5,0.8464052287581699,-1.0,False,0.17973856209150327,2.1549295774647885,True,False,1,1,1,,3.5,3,1.8175895765472312,False,2.72
2021-06-03,7am,failure,long,1.3,True,63.0,0.7103174603174603,-1.0,False,0.20634920634920634,0.8235294117647058,True,False,4,1,11,,1.75,3,2.469055374592834,False,1.96875
2021-06-04,6am,retest,short,-1.0,False,41.0,0.054878048780487805,-1.0,False,0.5,1.8636363636363635,False,False,1,43,1,,15.5,4,0.9301587301587302,False,1.4577777777777778
2021-06-04,6am,failure,short,-1.0,False,41.0,0.054878048780487805,-1.0,False,0.5,1.8636363636363635,False,False,0,1,1,,4.0,4,0.9301587301587302,False,1.4577777777777778
2021-06-04,7am,retest,short,1.3,True,22.25,0.9662921348314607,1.0,False,0.2696629213483146,0.5426829268292683,True,False,2,7,1,,10.5,4,1.1365079365079365,False,0.6953125
2021-06-04,7am,failure,short,-1.0,False,22.25,0.9662921348314607,1.0,False,0.2696629213483146,0.5426829268292683,True,False,0,1,1,,1.75,4,1.1365079365079365,False,0.6953125
2021-06-07,6am,failure,short,-1.0,False,21.75,0.20689655172413793,1.0,True,1.0,0.5403726708074534,True,False,0,1,1,,0.5,0,0.3378016085790885,True,0.7733333333333333
2021-06-07,7am,failure,short,1.3,True,48.75,0.8461538461538461,1.0,False,0.24615384615384617,2.2413793103448274,True,False,33,1,3,3.440650406504065,2.0,0,0.7319034852546917,True,1.5234375
2021-06-08,7am,retest,short,-1.0,False,41.75,0.7485029940119761,1.0,False,0.2754491017964072,0.6706827309236948,True,False,5,1,2,,4.5,1,1.1672240802675586,False,1.2996108949416343
2021-06-09,6am,retest,short,1.3,True,27.25,0.8807339449541285,1.0,False,0.3302752293577982,1.3974358974358974,True,False,6,4,1,,7.25,2,1.2095808383233533,False,1.0234741784037558
2021-06-09,6am,failure,short,1.3,True,27.25,0.8807339449541285,1.0,False,0.3302752293577982,1.3974358974358974,True,False,5,1,1,,0.25,2,1.2095808383233533,False,1.0234741784037558
2021-06-09,7am,retest,short,-1.0,False,34.75,0.15827338129496402,1.0,False,0.7122302158273381,1.275229357798165,True,False,35,10,3,9.356037151702786,7.75,2,1.4491017964071857,False,1.0651340996168583
2021-06-10,6am,retest,short,1.3,True,23.0,0.3804347826086957,-1.0,False,0.8478260869565217,0.9108910891089109,False,False,15,1,1,1.504,0.75,3,0.3222591362126246,True,0.863849765258216
2021-06-10,7am,retest,short,1.3,True,51.0,0.07352941176470588,1.0,False,0.45098039215686275,2.217391304347826,True,False,23,1,1,1.6706217370669199,1.5,3,0.43521594684385384,True,1.5055350553505535
2021-06-11,6am,failure,short,1.3,True,46.75,0.7593582887700535,1.0,False,0.31016042780748665,3.2241379310344827,True,False,7,1,2,,1.0,4,1.2468354430379747,False,1.87
2021-06-11,7am,retest,long,-1.0,False,22.25,0.7865168539325843,-1.0,False,0.9550561797752809,0.47593582887700536,True,False,0,1,10,,1.75,4,0.2911392405063291,True,0.6379928315412187
2021-06-14,6am,retest,short,1.3,True,20.5,0.5609756097560976,1.0,False,0.4024390243902439,1.9523809523809523,True,False,6,7,1,,6.25,0,1.2207792207792207,False,0.82
2021-06-14,6am,failure,short,1.3,True,20.5,0.5609756097560976,1.0,False,0.4024390243902439,1.9523809523809523,True,False,5,1,1,,0.5,0,1.2207792207792207,False,0.82
2021-06-14,6am,failure,long,-1.0,False,20.5,0.5609756097560976,1.0,False,0.4024390243902439,1.9523809523809523,False,True,96,1,1,1.5492957746478875,1.0,0,0.3116883116883117,True,0.82
2021-06-14,7am,failure,long,-1.0,False,20.75,0.1686746987951807,-1.0,False,0.6987951807228916,1.0121951219512195,True,False,15,1,11,1.440922190201729,1.0,0,0.15584415584415584,True,0.5949820788530465
2021-06-15,6am,retest,short,1.3,True,20.0,0.6,1.0,False,0.625,1.6,True,False,54,3,1,1.8229166666666667,4.75,1,0.7211538461538461,False,0.8648648648648649
2021-06-15,6am,retest,long,-1.0,False,20.0,0.6,1.0,False,0.625,1.6,False,True,93,1,3,5.605143721633889,3.75,1,0.6634615384615384,True,0.8648648648648649
2021-06-15,6am,failure,short,1.3,True,20.0,0.6,1.0,False,0.625,1.6,True,False,23,1,21,2.2673964034401877,1.0,1,0.7211538461538461,False,0.8648648648648649
2021-06-15,7am,failure,long,-1.0,False,13.25,0.09433962264150944,-1.0,False,0.6415094339622641,0.6625,True,False,30,1,1,7.670527670527671,4.75,1,0.4423076923076923,True,0.37992831541218636
2021-06-16,6am,retest,short,-1.0,False,16.5,0.030303030303030304,1.0,False,0.5757575757575758,1.0476190476190477,True,True,120,8,8,3.7044334975369457,4.5,2,0.92,True,0.7374301675977654
2021-06-16,7am,retest,short,-1.0,False,15.0,0.2833333333333333,-1.0,False,0.9166666666666666,0.9090909090909091,False,True,59,12,1,0.6686332350049164,7.25,2,0.81,True,0.44776119402985076
2021-06-16,7am,retest,long,1.3,True,15.0,0.2833333333333333,-1.0,False,0.9166666666666666,0.9090909090909091,True,False,0,3,1,,10.5,2,0.79,False,0.44776119402985076
2021-06-16,7am,failure,short,-1.0,False,15.0,0.2833333333333333,-1.0,False,0.9166666666666666,0.9090909090909091,False,True,41,1,18,1.7929562433297759,0.75,2,0.81,True,0.44776119402985076
2021-06-17,6am,retest,short,1.3,True,34.75,0.1223021582733813,-1.0,False,0.762589928057554,1.112,False,False,6,45,1,,16.25,3,0.7581863979848866,True,1.5977011494252873
2021-06-17,6am,failure,short,-1.0,False,34.75,0.1223021582733813,-1.0,False,0.762589928057554,1.112,False,False,5,1,1,,1.5,3,0.7581863979848866,True,1.5977011494252873
2021-06-17,7am,retest,short,-1.0,False,32.25,0.015503875968992248,-1.0,False,0.49612403100775193,0.9280575539568345,False,True,77,1,1,0.4845738190691999,1.25,3,0.9219143576826196,True,0.9626865671641791
2021-06-17,7am,retest,long,1.3,True,32.25,0.015503875968992248,-1.0,False,0.49612403100775193,0.9280575539568345,True,False,20,10,1,4.366471734892787,16.75,3,0.40302267002518893,False,0.9626865671641791
2021-06-17,7am,failure,short,-1.0,False,32.25,0.015503875968992248,-1.0,False,0.49612403100775193,0.9280575539568345,False,True,72,1,1,2.8436392280425364,5.25,3,0.9219143576826196,True,0.9626865671641791
2021-06-18,6am,failure,long,-1.0,False,20.0,0.45,-1.0,False,0.45,1.7777777777777777,True,False,9,1,1,,0.5,4,0.9101796407185628,False,0.8938547486033519
2021-06-21,7am,retest,long,-1.0,False,45.25,0.5248618784530387,-1.0,False,0.2983425414364641,2.104651162790698,True,False,5,1,6,,1.75,0,0.4527972027972028,True,1.4031007751937985
2021-06-22,6am,retest,short,1.3,True,38.75,0.8129032258064516,1.0,False,0.2838709677419355,1.2601626016260163,True,False,1,102,1,,35.25,1,0.8828571428571429,False,1.7816091954022988
2021-06-22,7am,retest,long,-1.0,False,42.0,0.7797619047619048,1.0,False,0.16071428571428573,1.0838709677419356,False,False,45,1,1,2.2292849035187285,2.25,1,0.19428571428571428,True,1.2537313432835822
2021-06-23,6am,retest,long,1.3,True,22.0,0.1590909090909091,1.0,False,0.6590909090909091,1.035294117647059,False,False,19,17,1,0.9247787610619469,19.5,2,0.8911290322580645,False,1.0114942528735633
2021-06-23,6am,failure,long,-1.0,False,22.0,0.1590909090909091,1.0,False,0.6590909090909091,1.035294117647059,False,False,13,1,4,2.3516260162601625,0.5,2,0.8911290322580645,False,1.0114942528735633
